DATE,SALES_REGION,REVENUE,COGS,FORECASTED_REVENUE
2024-11-15,Zona Norte,596.11,463.24,920.26
2024-11-15,Zona Occidente,946.95,3008.27,4827.45
2024-11-15,Zona Llanos,1633.84,1462.52,3726.77
2024-11-15,Zona Sur,14026.39,714.18,1383.71
2024-11-15,Zona Oriente,946.58,4473.38,7702.86
2024-11-16,Zona Norte,9194.67,2758.82,2055.62
2024-11-16,Zona Occidente,2340.05,520.01,4536.37
2024-11-16,Zona Llanos,2885.18,286,1886.01
2024-11-16,Zona Sur,489.17,726.27,7072.37
2024-11-16,Zona Oriente,2559.39,2970.65,3490.45
2024-11-17,Zona Norte,1243.82,1150.31,3670.49
2024-11-17,Zona Occidente,1255.38,759.81,2271.1
2024-11-17,Zona Llanos,2206.18,2165.35,1013.01
2024-11-17,Zona Sur,4379.99,37.63,1095.42
2024-11-17,Zona Oriente,3985.17,2478.53,3868.95
2024-11-18,Zona Norte,1090.45,3917.39,69.8
2024-11-18,Zona Occidente,91.1,573.99,434.8
2024-11-18,Zona Llanos,826.32,1447.31,2191.65
2024-11-18,Zona Sur,1881.9,111.27,3175.03
2024-11-18,Zona Oriente,7628.53,34.96,4364.71
2024-11-19,Zona Norte,2055.95,3576.16,1584.11
2024-11-19,Zona Occidente,4459.92,449.35,4353.42
2024-11-19,Zona Llanos,1908.16,291.66,2610.91
2024-11-19,Zona Sur,1240.59,138.77,559.46
2024-11-19,Zona Oriente,860.85,1094.84,1584.86
2024-11-20,Zona Norte,5476.98,1601.69,418.16
2024-11-20,Zona Occidente,1019.88,2.1,3233.53
2024-11-20,Zona Llanos,639.21,1921.82,6709.41
2024-11-20,Zona Sur,3468.06,152.42,1544.74
2024-11-20,Zona Oriente,2413.82,3873.13,479.74
2024-11-21,Zona Norte,2957.39,715.71,8734.38
2024-11-21,Zona Occidente,2822.69,1017.61,103.29
2024-11-21,Zona Llanos,2363.46,8.27,1398.95
2024-11-21,Zona Sur,352.26,2909.71,1812.41
2024-11-21,Zona Oriente,4086.61,596.26,1873.78
2024-11-22,Zona Norte,2023.58,1103.6,754.98
2024-11-22,Zona Occidente,74.49,3362.41,1433.58
2024-11-22,Zona Llanos,5443.02,227.05,3749.82
2024-11-22,Zona Sur,592.52,2546.72,4539.61
2024-11-22,Zona Oriente,6798.15,948.85,3786.09
2024-11-23,Zona Norte,1772.14,3405.43,96.46
2024-11-23,Zona Occidente,5507.86,2235.15,6104.67
2024-11-23,Zona Llanos,4839.35,780.51,1576.88
2024-11-23,Zona Sur,1111.84,131.74,5949.45
2024-11-23,Zona Oriente,3397.28,40.74,2577.49
2024-11-24,Zona Norte,4496.39,2828.5,2972.58
2024-11-24,Zona Occidente,9569.23,868.76,941.81
2024-11-24,Zona Llanos,46.47,1455.58,4112.44
2024-11-24,Zona Sur,425.97,3034.81,8072.3
2024-11-24,Zona Oriente,2613.56,509.85,1454.61
2024-11-25,Zona Norte,7.13,2307.41,103.43
2024-11-25,Zona Occidente,4110.87,27.83,4555.97
2024-11-25,Zona Llanos,2561.23,337.18,1263.52
2024-11-25,Zona Sur,3249.56,1653.88,2893.1
2024-11-25,Zona Oriente,2946.11,1901.51,4813.9
2024-11-26,Zona Norte,5684.34,2073.02,3968.59
2024-11-26,Zona Occidente,661.7,251.64,1390.67
2024-11-26,Zona Llanos,1527.4,1130.72,7370.1
2024-11-26,Zona Sur,3820.5,2940.19,1050
2024-11-26,Zona Oriente,2315.63,519.81,537.9
2024-11-27,Zona Norte,2482.99,661.7,4282.38
2024-11-27,Zona Occidente,1812.02,95.64,4281.71
2024-11-27,Zona Llanos,603.99,3414.65,122.49
2024-11-27,Zona Sur,5050.64,346.12,2800.62
2024-11-27,Zona Oriente,1754.44,1085.78,864.52
2024-11-28,Zona Norte,6667.29,484.61,6654.32
2024-11-28,Zona Occidente,8765.32,649.46,901.86
2024-11-28,Zona Llanos,764.95,3059.89,2889.36
2024-11-28,Zona Sur,1856.1,713.45,439.61
2024-11-28,Zona Oriente,232.68,3182.68,6868.68
2024-11-29,Zona Norte,471.06,1912.65,460.62
2024-11-29,Zona Occidente,2580.12,380.43,3131.65
2024-11-29,Zona Llanos,2151.21,423.8,831.11
2024-11-29,Zona Sur,1672.08,518.83,4230.86
2024-11-29,Zona Oriente,3714.47,1026.96,650.55
2024-11-30,Zona Norte,927.36,1178.39,4350.55
2024-11-30,Zona Occidente,1602.96,3806.5,2251.74
2024-11-30,Zona Llanos,8586.97,2724.56,3811.88
2024-11-30,Zona Sur,2429.64,942.89,2351.03
2024-11-30,Zona Oriente,3345.17,46.44,2638.93
2024-12-01,Zona Norte,4902.02,1057.61,6167.93
2024-12-01,Zona Occidente,2103.81,685.55,1650.13
2024-12-01,Zona Llanos,1907.59,1016.17,5902.82
2024-12-01,Zona Sur,2171.45,53.87,2024.26
2024-12-01,Zona Oriente,7146.33,7303.52,2283.32
2024-12-02,Zona Norte,1585.63,298.64,4504.59
2024-12-02,Zona Occidente,7446.68,1596.34,1741.88
2024-12-02,Zona Llanos,138.09,393.93,6622.76
2024-12-02,Zona Sur,945.9,3805.45,2437.13
2024-12-02,Zona Oriente,7688.5,2213.47,1305.22
2024-12-03,Zona Norte,6877.14,562.03,4340.82
2024-12-03,Zona Occidente,602.08,1739.36,1055.59
2024-12-03,Zona Llanos,634.71,2612.47,5186.29
2024-12-03,Zona Sur,3350.24,213.34,975.56
2024-12-03,Zona Oriente,1094.59,374.84,20.03
2024-12-04,Zona Norte,957.61,923.06,713.49
2024-12-04,Zona Occidente,1055.79,166.11,5688.68
2024-12-04,Zona Llanos,1579.56,700.09,1325.17
2024-12-04,Zona Sur,7767.86,470.26,5994.83
2024-12-04,Zona Oriente,2580.87,3384.98,1453.08
2024-12-05,Zona Norte,807,414.94,1267.74
2024-12-05,Zona Occidente,2536.99,2331.81,5842.57
2024-12-05,Zona Llanos,2299.05,462.78,273.47
2024-12-05,Zona Sur,431.11,1796.03,7416.34
2024-12-05,Zona Oriente,9485.91,1639.97,1967.19
2024-12-06,Zona Norte,2726.92,481.74,983.01
2024-12-06,Zona Occidente,1118.31,1273.35,581.84
2024-12-06,Zona Llanos,2476.53,200.71,2231.37
2024-12-06,Zona Sur,834.8,516.21,6740.61
2024-12-06,Zona Oriente,5715.87,3029.38,1004.57
2024-12-07,Zona Norte,5109.69,347.22,1733.77
2024-12-07,Zona Occidente,856.16,1321.84,1799.25
2024-12-07,Zona Llanos,4718.61,588.85,578.1
2024-12-07,Zona Sur,3010,223.55,1731.99
2024-12-07,Zona Oriente,240.72,3123.51,6524.68
2024-12-08,Zona Norte,870.07,1268.25,2557.31
2024-12-08,Zona Occidente,7494.62,1262.89,1132.46
2024-12-08,Zona Llanos,590.58,1163.81,6207.45
2024-12-08,Zona Sur,2548.91,321.6,394.8
2024-12-08,Zona Oriente,352.99,1219.98,2787.77
2024-12-09,Zona Norte,562.72,309.62,1447.37
2024-12-09,Zona Occidente,1073.26,3845.79,732.82
2024-12-09,Zona Llanos,43.34,164.98,580.32
2024-12-09,Zona Sur,2117.7,663.48,507.31
2024-12-09,Zona Oriente,10467.95,1159.25,10290.33
2024-12-10,Zona Norte,546.88,576.19,990.09
2024-12-10,Zona Occidente,1842.61,2921.17,1752.23
2024-12-10,Zona Llanos,3291.81,569.83,1077.07
2024-12-10,Zona Sur,4639.79,137.34,3212
2024-12-10,Zona Oriente,45.03,117.86,2690.61
2024-12-11,Zona Norte,8352.81,1184.46,133.87
2024-12-11,Zona Occidente,384.63,3919.73,2851.21
2024-12-11,Zona Llanos,1570.72,1643.19,9961.31
2024-12-11,Zona Sur,5730.39,1997.08,5401.16
2024-12-11,Zona Oriente,2043.72,1510.31,974.35
2024-12-12,Zona Norte,179.13,254.92,2040.9
2024-12-12,Zona Occidente,4225.68,505.71,1315.78
2024-12-12,Zona Llanos,2497.91,2648.25,1932.83
2024-12-12,Zona Sur,1922.91,1118.14,1751.85
2024-12-12,Zona Oriente,1691.74,136.03,2779.53
2024-12-13,Zona Norte,2909.36,1660.66,2617.14
2024-12-13,Zona Occidente,7482.9,1283.18,3749.37
2024-12-13,Zona Llanos,1657.22,2377.54,5775.98
2024-12-13,Zona Sur,1429.41,545.26,52.11
2024-12-13,Zona Oriente,1356.53,2016.84,2179.22
2024-12-14,Zona Norte,605.35,1603.71,2580.56
2024-12-14,Zona Occidente,5076.51,413.88,826.24
2024-12-14,Zona Llanos,767.2,674.49,4998.11
2024-12-14,Zona Sur,2369.25,2478.51,435.74
2024-12-14,Zona Oriente,4137.06,2196.4,5255.7
2024-12-15,Zona Norte,137.7,277.53,4273.81
2024-12-15,Zona Occidente,3774.77,1884.84,2709.77
2024-12-15,Zona Llanos,2613.69,3094.45,6099.4
2024-12-15,Zona Sur,404.53,2093.26,2806.86
2024-12-15,Zona Oriente,9256.44,512.9,590.56
2024-12-16,Zona Norte,3304.06,1232.15,6411.06
2024-12-16,Zona Occidente,2784.57,2822.77,1004.26
2024-12-16,Zona Llanos,6613.86,1963.12,6256.57
2024-12-16,Zona Sur,3530.14,1864.81,3085.26
2024-12-16,Zona Oriente,2825.89,496.39,2592.43
2024-12-17,Zona Norte,2500.64,3409.91,5839.2
2024-12-17,Zona Occidente,1324.96,199.25,3458.02
2024-12-17,Zona Llanos,4274.97,1248.21,2070.49
2024-12-17,Zona Sur,4184.33,764.85,3982.04
2024-12-17,Zona Oriente,4061.46,1691.96,964.02
2024-12-18,Zona Norte,2323.17,1139.14,1565.3
2024-12-18,Zona Occidente,1233.91,238.91,1329.64
2024-12-18,Zona Llanos,2718.38,154.16,1911.49
2024-12-18,Zona Sur,459.91,1464.83,1737.87
2024-12-18,Zona Oriente,3832.34,1969.59,4137.76
2024-12-19,Zona Norte,4539.97,1323.17,2278.56
2024-12-19,Zona Occidente,7088.87,619.46,39.41
2024-12-19,Zona Llanos,1587.51,602.65,6558.14
2024-12-19,Zona Sur,327.6,1115.12,415.95
2024-12-19,Zona Oriente,833.25,3554.42,3936.95
2024-12-20,Zona Norte,7.88,950.66,1069.76
2024-12-20,Zona Occidente,5181.02,943.36,598.17
2024-12-20,Zona Llanos,5085.72,4399.87,14198.65
2024-12-20,Zona Sur,1872.23,89.63,165.83
2024-12-20,Zona Oriente,3228.56,721.37,149.64
2024-12-21,Zona Norte,470.83,2336.3,1750.77
2024-12-21,Zona Occidente,5341.45,2804.28,2507.17
2024-12-21,Zona Llanos,2768.11,694.81,548.88
2024-12-21,Zona Sur,1275.29,699.99,3508.48
2024-12-21,Zona Oriente,5372.2,1928.62,8168.67
2024-12-22,Zona Norte,7608.82,1327.72,1696.44
2024-12-22,Zona Occidente,3413.8,550.78,313.48
2024-12-22,Zona Llanos,2811.2,1036.78,4240.12
2024-12-22,Zona Sur,1366.96,6455.37,6567.08
2024-12-22,Zona Oriente,1260.88,44.95,4169.22
2024-12-23,Zona Norte,4803.24,1064.89,2444.47
2024-12-23,Zona Occidente,3613.24,1131.22,5286.28
2024-12-23,Zona Llanos,516.96,2020.7,1444.15
2024-12-23,Zona Sur,2767.49,539.32,2113.08
2024-12-23,Zona Oriente,1147.74,2775.32,256.75
2024-12-24,Zona Norte,4098.79,828.04,543.56
2024-12-24,Zona Occidente,1663.15,151.8,3760.04
2024-12-24,Zona Llanos,512.49,1554.09,2757.57
2024-12-24,Zona Sur,469.31,40.91,1254.26
2024-12-24,Zona Oriente,4265.7,1944.6,3488.73
2024-12-25,Zona Norte,2743.74,18.58,1203.14
2024-12-25,Zona Occidente,2316.28,1423.87,5956.51
2024-12-25,Zona Llanos,1852.27,3054.72,6089.03
2024-12-25,Zona Sur,4588.19,1966.25,1845.72
2024-12-25,Zona Oriente,2639.56,1537.73,107.17
2024-12-26,Zona Norte,613.27,1898.71,5055.29
2024-12-26,Zona Occidente,342.22,1467.1,5888.96
2024-12-26,Zona Llanos,1455.12,1588.72,6833.84
2024-12-26,Zona Sur,17364.64,1587.84,1428.83
2024-12-26,Zona Oriente,386.43,2741.68,825.05
2024-12-27,Zona Norte,2015.3,131.92,167
2024-12-27,Zona Occidente,6453.2,1803.96,3827.93
2024-12-27,Zona Llanos,217.47,826.18,2245.39
2024-12-27,Zona Sur,533.21,421.9,2929.63
2024-12-27,Zona Oriente,2398.23,3597.84,2460.32
2024-12-28,Zona Norte,86.56,5032.4,5569.55
2024-12-28,Zona Occidente,16493.19,2331.73,409.57
2024-12-28,Zona Llanos,684.43,1218.77,1323.05
2024-12-28,Zona Sur,396.55,1142.32,5594.01
2024-12-28,Zona Oriente,1400.71,178.74,4611.07
2024-12-29,Zona Norte,2569.96,1152.91,4904.71
2024-12-29,Zona Occidente,7658.45,794.01,4628.59
2024-12-29,Zona Llanos,1822.05,2752.32,233.69
2024-12-29,Zona Sur,2141.44,3533.69,6063.14
2024-12-29,Zona Oriente,1614.77,997.33,298.73
2024-12-30,Zona Norte,2667.64,1269.81,10663.45
2024-12-30,Zona Occidente,1076.25,2400.79,2360.95
2024-12-30,Zona Llanos,3878.08,1637.83,1366.61
2024-12-30,Zona Sur,4294.78,2276.81,1240.19
2024-12-30,Zona Oriente,2649.8,416.7,466.96
2024-12-31,Zona Norte,5910.95,3928.05,1242.21
2024-12-31,Zona Occidente,3105.52,1164.36,2678.7
2024-12-31,Zona Llanos,1916.43,972.94,1849.96
2024-12-31,Zona Sur,5541.04,1229.74,9111.79
2024-12-31,Zona Oriente,2624.87,1729,2720.64
